CROP_TYPE,SOIL_TYPE,REGION,Humidity,soilmiosture,Temperature,WEATHER_CONDITION,WATER_REQUIREMENT
CITRUS,WET,DESERT,81.78596776,260,29.07,NORMAL,4.33
CITRUS,WET,DESERT,81.97927117,259,29.05,SUNNY,5.8
CITRUS,WET,DESERT,81.46033732,258,29.03,WINDY,5.3
CITRUS,WET,DESERT,83.72874389,258,29.01,RAINY,0.2
CITRUS,WET,DESERT,80.37979919,257,28.98,NORMAL,5.33
CITRUS,WET,DESERT,82.94682591,258,28.96,SUNNY,6.8
CITRUS,WET,DESERT,81.05635517,257,28.94,WINDY,6.3
CITRUS,WET,DESERT,84.96907151,258,28.93,RAINY,0.3
CITRUS,WET,DESERT,80.54372813,259,28.91,NORMAL,6.33
CITRUS,WET,DESERT,83.47038318,260,28.9,SUNNY,7.8
CITRUS,WET,DESERT,81.43321641,258,28.88,WINDY,7.3
CITRUS,WET,DESERT,81.40633547,260,28.86,RAINY,0.5
CITRUS,WET,SEMI ARID,81.03569343,259,28.84,NORMAL,2.83
CITRUS,WET,SEMI ARID,84.1341879,264,28.82,SUNNY,4.33
CITRUS,WET,SEMI ARID,81.91411159,261,28.8,WINDY,3.83
CITRUS,WET,SEMI ARID,83.88387074,258,28.79,RAINY,0.1
CITRUS,WET,SEMI ARID,80.12267476,258,28.77,NORMAL,3.83
CITRUS,WET,SEMI ARID,83.85642678,259,28.76,SUNNY,5.33
CITRUS,WET,SEMI ARID,82.81088865,259,28.74,WINDY,4.83
CITRUS,WET,SEMI ARID,83.46358271,258,28.73,RAINY,0.1
CITRUS,WET,SEMI ARID,82.14004101,258,28.72,NORMAL,4.83
CITRUS,WET,SEMI ARID,83.3293191,260,28.71,SUNNY,6.33
CITRUS,WET,SEMI ARID,84.67353597,259,28.69,WINDY,5.83
CITRUS,WET,SEMI ARID,83.59512273,259,28.68,RAINY,0.2
CITRUS,WET,SEMI ARID,63.69070564,260,28.66,NORMAL,5.83
CITRUS,WET,SEMI ARID,71.57476937,259,28.65,SUNNY,7.33
CITRUS,WET,SEMI ARID,71.59351368,258,28.64,WINDY,6.83
CITRUS,WET,SEMI ARID,57.68272924,259,28.63,RAINY,0.3
CITRUS,WET,SEMI HUMID,62.69503871,258,28.61,NORMAL,2.16
CITRUS,WET,SEMI HUMID,57.80840636,260,28.6,SUNNY,3.66
CITRUS,WET,SEMI HUMID,66.50415474,259,28.59,WINDY,3.16
CITRUS,WET,SEMI HUMID,66.6902901,259,28.58,RAINY,0.1
CITRUS,WET,SEMI HUMID,62.5542482,260,28.57,NORMAL,3.16
CITRUS,WET,SEMI HUMID,66.78627406,260,28.56,SUNNY,4.66
CITRUS,WET,SEMI HUMID,73.4541537,259,28.55,WINDY,4.16
CITRUS,WET,SEMI HUMID,68.3584573,258,28.54,RAINY,0.1
CITRUS,WET,SEMI HUMID,58.84015925,259,28.53,NORMAL,4.16
CITRUS,WET,SEMI HUMID,65.76816093,259,28.51,SUNNY,5.66
CITRUS,WET,SEMI HUMID,60.2001687,258,28.5,WINDY,5.16
CITRUS,WET,SEMI HUMID,55.28220433,258,28.49,RAINY,0.2
CITRUS,WET,SEMI HUMID,70.4162444,260,28.48,NORMAL,5.16
CITRUS,WET,SEMI HUMID,65.26185135,260,28.47,SUNNY,6.66
CITRUS,WET,SEMI HUMID,60.1159381,260,28.46,WINDY,6.16
CITRUS,WET,SEMI HUMID,62.89366992,260,28.45,RAINY,0.3
CITRUS,WET,HUMID,73.80435276,259,28.44,NORMAL,1.33
CITRUS,WET,HUMID,71.09445342,259,28.43,SUNNY,2.83
CITRUS,WET,HUMID,66.65952796,260,28.42,WINDY,2.33
CITRUS,WET,HUMID,58.75082029,259,28.41,RAINY,0.1
CITRUS,WET,HUMID,67.22190688,259,28.39,NORMAL,2.33
CITRUS,WET,HUMID,68.49835977,260,28.38,SUNNY,3.83
CITRUS,WET,HUMID,57.48775781,259,28.37,WINDY,3.33
CITRUS,WET,HUMID,71.50905983,260,28.35,RAINY,0.1
CITRUS,WET,HUMID,63.10459626,258,28.34,NORMAL,3.33
CITRUS,WET,HUMID,63.4711755,260,28.33,SUNNY,4.83
CITRUS,WET,HUMID,63.1621551,259,28.32,WINDY,4.33
CITRUS,WET,HUMID,55.53128131,260,28.31,RAINY,0.1
CITRUS,WET,HUMID,67.99257471,258,28.31,NORMAL,4.33
CITRUS,WET,HUMID,61.89472002,260,28.3,SUNNY,5.83
CITRUS,WET,HUMID,65.61418761,260,28.29,WINDY,5.33
CITRUS,WET,HUMID,74.089114,258,28.28,RAINY,0.2
BEAN,DRY,DESERT,62.35750641,259,28.27,NORMAL,6.97
BEAN,DRY,DESERT,59.64024162,259,28.27,SUNNY,8.47
BEAN,DRY,DESERT,74.82913698,258,28.26,WINDY,7.8
BEAN,DRY,DESERT,74.52600826,260,28.25,RAINY,0.2
BEAN,DRY,DESERT,73.13112261,261,28.25,NORMAL,7.9
BEAN,DRY,DESERT,70.04556743,259,28.24,SUNNY,9.4
BEAN,DRY,DESERT,60.27766379,260,28.23,WINDY,8.9
BEAN,DRY,DESERT,57.21025565,259,28.23,RAINY,0.8
BEAN,DRY,DESERT,72.85462807,258,28.22,NORMAL,8.8
BEAN,DRY,DESERT,69.00128641,258,28.22,SUNNY,10.3
BEAN,DRY,DESERT,68.74248334,260,28.21,WINDY,9.8
BEAN,DRY,DESERT,56.35606753,260,28.2,RAINY,0.8
BEAN,DRY,DESERT,61.89082199,260,28.2,NORMAL,9.95
BEAN,DRY,DESERT,65.47050802,259,28.19,SUNNY,11.45
BEAN,DRY,DESERT,65.34583901,259,28.19,WINDY,10.95
BEAN,DRY,DESERT,56.73426469,259,28.18,RAINY,1.95
BEAN,DRY,SEMI ARID,63.91281869,260,28.17,NORMAL,7.98
BEAN,DRY,SEMI ARID,64.23580251,258,28.2,SUNNY,9.48
BEAN,DRY,SEMI ARID,61.74427165,258,28.47,WINDY,8.9
BEAN,DRY,SEMI ARID,61.24500053,260,28.85,RAINY,0.8
BEAN,DRY,SEMI ARID,61.91044947,258,29.02,NORMAL,8.6
BEAN,DRY,SEMI ARID,56.50768935,232,29.28,SUNNY,10.1
BEAN,DRY,SEMI ARID,69.02298571,209,29.47,WINDY,9.6
BEAN,DRY,SEMI ARID,65.35549924,188,29.61,RAINY,0.6
BEAN,DRY,SEMI ARID,59.24537979,177,29.71,NORMAL,9.8
BEAN,DRY,SEMI ARID,69.0276233,174,29.78,SUNNY,11.3
BEAN,DRY,SEMI ARID,61.32026065,173,29.83,WINDY,10.8
BEAN,DRY,SEMI ARID,72.89187265,173,29.85,RAINY,1.8
BEAN,DRY,SEMI ARID,69.63481219,173,29.87,NORMAL,10.95
BEAN,DRY,SEMI ARID,59.4375337,172,29.86,SUNNY,12.45
BEAN,DRY,SEMI ARID,68.034493,173,29.85,WINDY,11.8
BEAN,DRY,SEMI ARID,73.58868502,173,29.83,RAINY,2.8
BEAN,DRY,SEMI HUMID,59.52193158,171,29.82,NORMAL,5.53
BEAN,DRY,SEMI HUMID,61.33450447,174,29.79,SUNNY,7.03
BEAN,DRY,SEMI HUMID,68.30578978,173,29.76,WINDY,6.5
BEAN,DRY,SEMI HUMID,60.47470519,172,29.73,RAINY,0.1
BEAN,DRY,SEMI HUMID,59.21235483,172,29.69,NORMAL,6.5
BEAN,DRY,SEMI HUMID,73.62548442,173,29.66,SUNNY,8
BEAN,DRY,SEMI HUMID,55.64709899,163,29.62,WINDY,7.5
BEAN,DRY,SEMI HUMID,65.7420046,172,29.58,RAINY,0.5
BEAN,DRY,SEMI HUMID,65.77472881,172,29.54,NORMAL,7.6
BEAN,DRY,SEMI HUMID,60.61494304,172,29.51,SUNNY,9
BEAN,DRY,SEMI HUMID,72.33125523,173,29.47,WINDY,8.6
BEAN,DRY,SEMI HUMID,71.59722446,172,29.44,RAINY,0.8
BEAN,DRY,SEMI HUMID,69.36385721,174,29.4,NORMAL,8.55
BEAN,DRY,SEMI HUMID,66.20569924,173,29.38,SUNNY,10.05
BEAN,DRY,SEMI HUMID,61.55327249,172,29.35,WINDY,9.5
BEAN,DRY,SEMI HUMID,55.97732754,172,29.31,RAINY,0.55
BEAN,DRY,HUMID,59.24580604,172,29.28,NORMAL,4.51
BEAN,DRY,HUMID,65.92195844,173,29.24,SUNNY,6.01
BEAN,DRY,HUMID,72.52054555,171,29.21,WINDY,5.51
BEAN,DRY,HUMID,63.31801994,172,29.18,RAINY,0.1
BEAN,DRY,HUMID,67.816568,173,29.16,NORMAL,5.5
BEAN,DRY,HUMID,71.516474,172,29.13,SUNNY,7
BEAN,DRY,HUMID,63.73849998,172,29.1,WINDY,6.5
BEAN,DRY,HUMID,72.61024172,173,29.08,RAINY,0.2
BEAN,DRY,HUMID,71.96246617,173,29.05,NORMAL,6.5
BEAN,DRY,HUMID,61.37879671,173,29.04,SUNNY,8
BEAN,DRY,HUMID,59.37147589,173,29.01,WINDY,7.5
BEAN,DRY,HUMID,72.80086137,172,28.99,RAINY,0.2
BEAN,DRY,HUMID,63.24648023,172,28.97,NORMAL,7.8
BEAN,DRY,HUMID,62.49878458,173,28.94,SUNNY,9.3
BEAN,DRY,HUMID,59.66263104,172,28.92,WINDY,8.8
BEAN,DRY,HUMID,70.74739256,173,28.9,RAINY,0.8
BEAN,HUMID,DESERT,16.98861173,171,28.88,NORMAL,5.33
BEAN,HUMID,DESERT,17.13159126,172,28.86,SUNNY,6.83
BEAN,HUMID,DESERT,15.40589717,172,28.83,WINDY,6.33
BEAN,HUMID,DESERT,15.65809214,173,28.81,RAINY,0.5
BEAN,HUMID,DESERT,19.56381041,172,28.79,NORMAL,6.2
BEAN,HUMID,DESERT,15.40312102,173,28.78,SUNNY,7.7
BEAN,HUMID,DESERT,16.60820843,172,28.76,WINDY,7.2
BEAN,HUMID,DESERT,18.74926979,172,28.74,RAINY,0.8
BEAN,HUMID,DESERT,18.90426935,171,28.72,NORMAL,7.4
BEAN,HUMID,DESERT,18.30968112,172,28.69,SUNNY,8.9
BEAN,HUMID,DESERT,19.33470387,172,28.67,WINDY,8.4
BEAN,HUMID,DESERT,15.22538951,170,28.65,RAINY,0.8
BEAN,HUMID,DESERT,14.69765308,176,28.63,NORMAL,8.34
BEAN,HUMID,DESERT,19.5161216,172,28.61,SUNNY,9.85
BEAN,HUMID,DESERT,14.71070537,173,28.59,WINDY,7.35
BEAN,HUMID,DESERT,19.18197264,173,28.57,RAINY,0.34
BEAN,HUMID,SEMI ARID,19.8601304,172,28.56,NORMAL,4.71
BEAN,HUMID,SEMI ARID,16.39535215,171,28.54,SUNNY,6.21
BEAN,HUMID,SEMI ARID,15.7559405,171,28.54,WINDY,5.71
BEAN,HUMID,SEMI ARID,14.32313811,172,28.52,RAINY,0.1
BEAN,HUMID,SEMI ARID,16.14565756,171,28.51,NORMAL,5.8
BEAN,HUMID,SEMI ARID,15.11279612,171,28.5,SUNNY,7.3
BEAN,HUMID,SEMI ARID,14.99927489,173,28.48,WINDY,6.8
BEAN,HUMID,SEMI ARID,18.43475844,171,28.47,RAINY,0.2
BEAN,HUMID,SEMI ARID,19.22008229,172,28.46,NORMAL,6.6
BEAN,HUMID,SEMI ARID,14.42457525,173,28.45,SUNNY,8.1
BEAN,HUMID,SEMI ARID,16.67921616,171,28.44,WINDY,7.6
BEAN,HUMID,SEMI ARID,18.66725565,171,28.42,RAINY,0.5
BEAN,HUMID,SEMI ARID,17.0662427,172,28.41,NORMAL,7.9
BEAN,HUMID,SEMI ARID,17.93253975,171,28.4,SUNNY,9.4
BEAN,HUMID,SEMI ARID,14.25803981,172,28.39,WINDY,8.9
BEAN,HUMID,SEMI ARID,15.82069268,172,28.38,RAINY,0.6
BEAN,HUMID,SEMI HUMID,19.44225438,172,28.36,NORMAL,3.9
BEAN,HUMID,SEMI HUMID,19.09172907,164,28.35,SUNNY,5.4
BEAN,HUMID,SEMI HUMID,16.1074793,172,28.34,WINDY,4.9
BEAN,HUMID,SEMI HUMID,16.54314829,171,28.33,RAINY,0.1
BEAN,HUMID,SEMI HUMID,17.58406365,172,28.32,NORMAL,4.9
BEAN,HUMID,SEMI HUMID,16.17772668,173,28.31,SUNNY,6.4
BEAN,HUMID,SEMI HUMID,19.68538502,172,28.3,WINDY,5.9
BEAN,HUMID,SEMI HUMID,15.21618225,171,28.29,RAINY,0.1
BEAN,HUMID,SEMI HUMID,17.80852431,171,28.28,NORMAL,5.8
BEAN,HUMID,SEMI HUMID,16.89574311,172,28.27,SUNNY,7.3
BEAN,HUMID,SEMI HUMID,16.63805158,171,28.27,WINDY,6.8
BEAN,HUMID,SEMI HUMID,17.30457712,172,28.26,RAINY,0.3
BEAN,HUMID,SEMI HUMID,15.77458129,173,28.25,NORMAL,6.7
BEAN,HUMID,SEMI HUMID,14.27327988,172,28.24,SUNNY,8.2
BEAN,HUMID,SEMI HUMID,18.23490739,173,28.23,WINDY,7.7
BEAN,HUMID,SEMI HUMID,14.92241479,172,28.23,RAINY,0.4
BEAN,HUMID,HUMID,17.26184541,172,28.22,NORMAL,2.8
BEAN,HUMID,HUMID,16.96070581,171,28.21,SUNNY,4.3
BEAN,HUMID,HUMID,18.98030507,172,28.2,WINDY,3.8
BEAN,HUMID,HUMID,19.63719995,172,28.19,RAINY,0.1
BEAN,HUMID,HUMID,15.15405941,171,28.18,NORMAL,3.7
BEAN,HUMID,HUMID,15.48083156,171,28.18,SUNNY,5.2
BEAN,HUMID,HUMID,14.70085967,173,28.17,WINDY,4.7
BEAN,HUMID,HUMID,16.71826572,172,28.16,RAINY,0.1
BEAN,HUMID,HUMID,18.91295403,192,28.15,NORMAL,4.9
BEAN,HUMID,HUMID,17.63879418,285,28.15,SUNNY,6.4
BEAN,HUMID,HUMID,17.86754927,254,28.14,WINDY,5.9
BEAN,HUMID,HUMID,16.02542689,239,28.13,RAINY,0.5
BEAN,HUMID,HUMID,17.41333199,238,28.12,NORMAL,5.8
BEAN,HUMID,HUMID,14.99451145,238,28.12,SUNNY,7.3
BEAN,HUMID,HUMID,14.72115044,238,28.26,WINDY,6.8
BEAN,HUMID,HUMID,17.17260319,239,28.58,RAINY,0.3
BEAN,WET,DESERT,18.74943955,238,28.86,NORMAL,4.1
BEAN,WET,DESERT,18.71483156,240,29.06,SUNNY,5.6
BEAN,WET,DESERT,19.85388984,237,29.14,WINDY,5.1
BEAN,WET,DESERT,16.63294455,238,29.27,RAINY,0.1
BEAN,WET,DESERT,14.44228303,236,29.37,NORMAL,5.1
BEAN,WET,DESERT,15.84572566,240,29.43,SUNNY,6.6
BEAN,WET,DESERT,14.2804191,238,29.47,WINDY,6.1
BEAN,WET,DESERT,15.85622899,238,29.49,RAINY,0.4
BEAN,WET,DESERT,15.83500655,237,29.5,NORMAL,6.2
BEAN,WET,DESERT,19.96978871,238,29.49,SUNNY,7.7
BEAN,WET,DESERT,18.25142068,236,29.47,WINDY,7.2
BEAN,WET,DESERT,17.54024066,219,29.45,RAINY,0.5
BEAN,WET,DESERT,14.44008871,193,29.42,NORMAL,7.3
BEAN,WET,DESERT,17.85057083,177,29.39,SUNNY,8.8
BEAN,WET,DESERT,18.72831993,170,29.35,WINDY,8.3
BEAN,WET,DESERT,16.42891834,170,29.34,RAINY,0.8
BEAN,WET,SEMI ARID,16.39055394,170,29.29,NORMAL,3.5
BEAN,WET,SEMI ARID,14.76014523,170,29.25,SUNNY,5
BEAN,WET,SEMI ARID,17.44534641,170,29.21,WINDY,4.5
BEAN,WET,SEMI ARID,18.09665739,170,29.17,RAINY,0.1
BEAN,WET,SEMI ARID,16.06240074,170,29.13,NORMAL,4.6
BEAN,WET,SEMI ARID,14.82633099,170,29.09,SUNNY,6.1
BEAN,WET,SEMI ARID,16.80472243,169,29.05,WINDY,5.6
BEAN,WET,SEMI ARID,18.02235902,169,29.01,RAINY,0.2
BEAN,WET,SEMI ARID,16.41998269,170,28.97,NORMAL,5.7
BEAN,WET,SEMI ARID,14.74071856,170,28.93,SUNNY,7.2
BEAN,WET,SEMI ARID,19.83643308,169,28.9,WINDY,6.7
BEAN,WET,SEMI ARID,15.9362937,170,28.88,RAINY,0.3
BEAN,WET,SEMI ARID,15.57324389,170,28.84,NORMAL,6.6
BEAN,WET,SEMI ARID,17.60756635,170,28.81,SUNNY,8.1
BEAN,WET,SEMI ARID,15.27824066,169,28.78,WINDY,7.6
BEAN,WET,SEMI ARID,18.75626255,169,28.75,RAINY,0.5
BEAN,WET,SEMI HUMID,14.33847406,169,28.72,NORMAL,2.6
BEAN,WET,SEMI HUMID,19.76182946,169,28.69,SUNNY,4.1
BEAN,WET,SEMI HUMID,14.77959596,169,28.67,WINDY,3.6
BEAN,WET,SEMI HUMID,15.36143547,170,28.64,RAINY,0.1
BEAN,WET,SEMI HUMID,20.59541693,168,28.62,NORMAL,3.6
BEAN,WET,SEMI HUMID,18.90705639,170,28.59,SUNNY,5.1
BEAN,WET,SEMI HUMID,21.33953114,170,28.57,WINDY,4.6
BEAN,WET,SEMI HUMID,24.24045875,169,28.56,RAINY,0.1
BEAN,WET,SEMI HUMID,23.02251117,169,28.54,NORMAL,4.7
BEAN,WET,SEMI HUMID,18.77621951,170,28.52,SUNNY,6.2
BEAN,WET,SEMI HUMID,20.31564139,169,28.5,WINDY,5.7
BEAN,WET,SEMI HUMID,23.3334788,169,28.48,RAINY,0.1
BEAN,WET,SEMI HUMID,23.42829938,170,28.46,NORMAL,5.6
BEAN,WET,SEMI HUMID,23.20591245,170,28.45,SUNNY,7.1
BEAN,WET,SEMI HUMID,18.28173015,169,28.43,WINDY,6.6
BEAN,WET,SEMI HUMID,19.87070659,170,28.41,RAINY,0.3
BEAN,WET,HUMID,18.67170854,168,28.4,NORMAL,1.64
BEAN,WET,HUMID,21.17919701,169,28.38,SUNNY,3.14
BEAN,WET,HUMID,18.72479695,170,28.37,WINDY,2.6
BEAN,WET,HUMID,24.36314135,169,28.36,RAINY,0.1
BEAN,WET,HUMID,20.39659714,169,28.35,NORMAL,2.6
BEAN,WET,HUMID,21.21092266,169,28.33,SUNNY,4.1
BEAN,WET,HUMID,19.63438599,170,28.32,WINDY,3.6
BEAN,WET,HUMID,22.42610972,170,28.31,RAINY,0.1
BEAN,WET,HUMID,23.10538637,170,28.3,NORMAL,3.7
BEAN,WET,HUMID,18.29318436,170,28.29,SUNNY,5.2
BEAN,WET,HUMID,21.07643273,170,28.28,WINDY,4.6
BEAN,WET,HUMID,18.8251973,169,28.27,RAINY,0.1
BEAN,WET,HUMID,21.47324158,169,28.26,NORMAL,4.6
BEAN,WET,HUMID,23.2353604,170,28.25,SUNNY,6.1
BEAN,WET,HUMID,19.2303162,170,28.24,WINDY,5.6
BEAN,WET,HUMID,19.17651433,169,28.23,RAINY,0.1
WHEAT,DRY,DESERT,18.15302753,169,28.23,NORMAL,10.54
WHEAT,DRY,DESERT,23.61670065,169,28.22,SUNNY,12
WHEAT,DRY,DESERT,20.81527638,169,28.21,WINDY,11.54
WHEAT,DRY,DESERT,24.54038287,170,28.2,RAINY,2.54
WHEAT,DRY,DESERT,20.31871249,169,28.2,NORMAL,11.5
WHEAT,DRY,DESERT,24.45202552,168,28.19,SUNNY,13
WHEAT,DRY,DESERT,18.37477907,170,28.18,WINDY,12.5
WHEAT,DRY,DESERT,21.59396123,170,28.17,RAINY,3.5
WHEAT,DRY,DESERT,24.87304788,169,28.16,NORMAL,12.4
WHEAT,DRY,DESERT,18.09224048,170,28.16,SUNNY,14
WHEAT,DRY,DESERT,21.14544088,169,28.15,WINDY,13.4
WHEAT,DRY,DESERT,19.68751084,170,28.14,RAINY,4.4
WHEAT,DRY,DESERT,19.7520218,170,28.13,NORMAL,13.6
WHEAT,DRY,DESERT,24.84207559,176,28.13,SUNNY,15
WHEAT,DRY,DESERT,24.25386207,170,28.12,WINDY,14.6
WHEAT,DRY,DESERT,23.75560241,169,28.11,RAINY,5.6
WHEAT,DRY,SEMI ARID,20.70099804,170,28.11,NORMAL,9.6
WHEAT,DRY,SEMI ARID,18.93146941,169,28.1,SUNNY,11
WHEAT,DRY,SEMI ARID,23.22197648,170,28.09,WINDY,10.6
WHEAT,DRY,SEMI ARID,21.0278674,170,28.09,RAINY,1.6
WHEAT,DRY,SEMI ARID,24.96969858,169,28.08,NORMAL,10.7
WHEAT,DRY,SEMI ARID,18.57086554,170,28.08,SUNNY,12.2
WHEAT,DRY,SEMI ARID,24.92607153,169,28.07,WINDY,11.7
WHEAT,DRY,SEMI ARID,19.90790546,168,28.07,RAINY,2.7
WHEAT,DRY,SEMI ARID,24.96881755,170,28.07,NORMAL,11.6
WHEAT,DRY,SEMI ARID,22.89464642,170,28.06,SUNNY,13.1
WHEAT,DRY,SEMI ARID,20.4555596,170,28.06,WINDY,12.6
WHEAT,DRY,SEMI ARID,19.38602098,170,28.05,RAINY,3.6
WHEAT,DRY,SEMI ARID,22.3104551,170,28.05,NORMAL,12.5
WHEAT,DRY,SEMI ARID,21.98879437,170,28.05,SUNNY,14
WHEAT,DRY,SEMI ARID,19.37703396,170,28.04,WINDY,13.5
WHEAT,DRY,SEMI ARID,20.51346956,168,28.19,RAINY,4.5
WHEAT,DRY,SEMI HUMID,24.03553105,170,28.48,NORMAL,8.4
WHEAT,DRY,SEMI HUMID,22.89845607,170,28.82,SUNNY,9.9
WHEAT,DRY,SEMI HUMID,22.7182355,170,29.1,WINDY,9.4
WHEAT,DRY,SEMI HUMID,18.22590825,170,29.29,RAINY,0.4
WHEAT,DRY,SEMI HUMID,24.91506728,372,29.37,NORMAL,9.5
WHEAT,DRY,SEMI HUMID,21.27833035,323,29.49,SUNNY,11
WHEAT,DRY,SEMI HUMID,22.77255917,285,29.58,WINDY,10.5
WHEAT,DRY,SEMI HUMID,18.97267518,371,29.64,RAINY,1.5
WHEAT,DRY,SEMI HUMID,22.27512704,365,29.68,NORMAL,10.4
WHEAT,DRY,SEMI HUMID,24.35679348,315,29.7,SUNNY,11.9
WHEAT,DRY,SEMI HUMID,19.60379304,278,29.7,WINDY,11.4
WHEAT,DRY,SEMI HUMID,20.18238348,243,29.7,RAINY,2.4
WHEAT,DRY,SEMI HUMID,23.02410338,286,29.68,NORMAL,11.35
WHEAT,DRY,SEMI HUMID,18.86880997,477,29.66,SUNNY,12.85
WHEAT,DRY,SEMI HUMID,24.13995025,480,29.64,WINDY,12.35
WHEAT,DRY,SEMI HUMID,21.35793891,386,29.63,RAINY,3.3
WHEAT,DRY,HUMID,24.90814655,377,29.59,NORMAL,6.9
WHEAT,DRY,HUMID,21.43780702,384,29.56,SUNNY,8.4
WHEAT,DRY,HUMID,23.77201471,379,29.52,WINDY,7.9
WHEAT,DRY,HUMID,18.48522915,380,29.49,RAINY,0.5
WHEAT,DRY,HUMID,20.74619325,383,29.45,NORMAL,7.82
WHEAT,DRY,HUMID,22.74378977,382,29.42,SUNNY,9.32
WHEAT,DRY,HUMID,20.57940608,381,29.38,WINDY,8.82
WHEAT,DRY,HUMID,22.91244883,382,29.34,RAINY,0.8
WHEAT,DRY,HUMID,19.27907819,382,29.3,NORMAL,8.85
WHEAT,DRY,HUMID,18.18325169,393,29.27,SUNNY,10.35
WHEAT,DRY,HUMID,24.93896255,378,29.25,WINDY,9.85
WHEAT,DRY,HUMID,20.01730914,383,29.21,RAINY,0.85
WHEAT,DRY,HUMID,24.75485098,383,29.18,NORMAL,9.7
WHEAT,DRY,HUMID,23.96362799,383,29.14,SUNNY,11.2
WHEAT,DRY,HUMID,22.33195853,386,29.11,WINDY,10.7
WHEAT,DRY,HUMID,20.83398341,383,29.07,RAINY,1.7
WHEAT,HUMID,DESERT,21.79992115,380,29.04,NORMAL,8.06
WHEAT,HUMID,DESERT,24.67385131,380,29.01,SUNNY,9.56
WHEAT,HUMID,DESERT,24.32991649,384,28.98,WINDY,9
WHEAT,HUMID,DESERT,23.22323766,381,28.95,RAINY,0.1
WHEAT,HUMID,DESERT,21.90539577,383,28.92,NORMAL,9.1
WHEAT,HUMID,DESERT,24.89487354,383,28.91,SUNNY,10.6
WHEAT,HUMID,DESERT,21.1893007,382,28.88,WINDY,10.1
WHEAT,HUMID,DESERT,20.24768314,383,28.86,RAINY,1.1
WHEAT,HUMID,DESERT,57.92887167,381,28.83,NORMAL,10.25
WHEAT,HUMID,DESERT,62.73178224,384,28.81,SUNNY,11.75
WHEAT,HUMID,DESERT,59.38967583,385,28.79,WINDY,11.25
WHEAT,HUMID,DESERT,43.35795962,381,28.77,RAINY,2.25
WHEAT,HUMID,DESERT,55.46985938,381,28.75,NORMAL,11.1
WHEAT,HUMID,DESERT,42.35249879,384,28.73,SUNNY,12.6
WHEAT,HUMID,DESERT,45.03186173,383,28.71,WINDY,12.1
WHEAT,HUMID,DESERT,38.23184742,384,28.7,RAINY,3.1
WHEAT,HUMID,SEMI ARID,63.47742011,382,28.68,NORMAL,7.15
WHEAT,HUMID,SEMI ARID,67.38680755,382,28.66,SUNNY,8.65
WHEAT,HUMID,SEMI ARID,68.75810535,383,28.65,WINDY,8.15
WHEAT,HUMID,SEMI ARID,40.03262418,377,28.63,RAINY,0.8
WHEAT,HUMID,SEMI ARID,49.47225353,381,28.62,NORMAL,8.1
WHEAT,HUMID,SEMI ARID,56.67369054,381,28.6,SUNNY,9.6
WHEAT,HUMID,SEMI ARID,57.23265151,379,28.59,WINDY,9.1
WHEAT,HUMID,SEMI ARID,34.13737127,377,28.57,RAINY,0.1
WHEAT,HUMID,SEMI ARID,38.80023714,378,28.56,NORMAL,9.2
WHEAT,HUMID,SEMI ARID,34.69776639,377,28.55,SUNNY,10.7
WHEAT,HUMID,SEMI ARID,37.73992903,378,28.54,WINDY,10.2
WHEAT,HUMID,SEMI ARID,40.1242747,377,28.53,RAINY,1.2
WHEAT,HUMID,SEMI ARID,55.96805489,377,28.52,NORMAL,10.1
WHEAT,HUMID,SEMI ARID,50.12323801,376,28.51,SUNNY,11.6
WHEAT,HUMID,SEMI ARID,47.19188279,377,28.5,WINDY,11.1
WHEAT,HUMID,SEMI ARID,50.54621094,378,28.48,RAINY,2.1
WHEAT,HUMID,SEMI HUMID,38.40975482,377,28.47,NORMAL,5.88
WHEAT,HUMID,SEMI HUMID,45.3733757,377,28.46,SUNNY,7.38
WHEAT,HUMID,SEMI HUMID,49.4421345,377,28.47,WINDY,6.88
WHEAT,HUMID,SEMI HUMID,34.13307843,377,28.7,RAINY,0.3
WHEAT,HUMID,SEMI HUMID,35.42910045,379,29.05,NORMAL,6.8
WHEAT,HUMID,SEMI HUMID,46.68746847,380,29.19,SUNNY,8.6
WHEAT,HUMID,SEMI HUMID,41.69617915,322,29.41,WINDY,7.8
WHEAT,HUMID,SEMI HUMID,57.97429171,283,29.58,RAINY,0.6
WHEAT,HUMID,SEMI HUMID,67.07780816,248,29.7,NORMAL,7.9
WHEAT,HUMID,SEMI HUMID,46.48714759,216,29.79,SUNNY,9.4
WHEAT,HUMID,SEMI HUMID,39.04468913,194,29.85,WINDY,8.9
WHEAT,HUMID,SEMI HUMID,34.51086611,177,29.89,RAINY,0.8
WHEAT,HUMID,SEMI HUMID,37.57792132,174,29.91,NORMAL,8.7
WHEAT,HUMID,SEMI HUMID,32.24914235,170,29.92,SUNNY,10.5
WHEAT,HUMID,SEMI HUMID,36.82639309,171,29.92,WINDY,9.7
WHEAT,HUMID,SEMI HUMID,30.98685456,171,29.91,RAINY,0.7
WHEAT,HUMID,HUMID,30.40046769,170,29.89,NORMAL,4.34
WHEAT,HUMID,HUMID,35.72032498,171,29.88,SUNNY,5.84
WHEAT,HUMID,HUMID,47.52980027,170,29.86,WINDY,5.34
WHEAT,HUMID,HUMID,52.10010827,170,29.83,RAINY,0.2
WHEAT,HUMID,HUMID,34.80541039,170,29.79,NORMAL,5.3
